CAS.No,Parameter,Results,Units,LOQ,Dilution,Matrix,Lab,Street,Client_ID,Collection_date,Analysis_date,Project_ID
120-82-1,"1,2,4-Trichlorobenzene",ND,ug/m3,20,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
95-63-6,"1,2,4-Trimethylbenzene",38,ug/m3,13,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
106-93-4,"1,2-Dibromoethane",ND,ug/m3,21,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
95-50-1,"1,2-Dichlorobenzene",ND,ug/m3,16,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
107-06-2,"1,2-Dichloroethane",ND,ug/m3,11,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
78-87-5,"1,2-Dichloropropane",ND,ug/m3,13,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
76-14-2,"1,2-Dichlorotetrafluoroethane",ND,ug/m3,19,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
108-67-8,"1,3,5-Trimethylbenzene",ND,ug/m3,13,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
106-99-0,"1,3- utadiene",ND,ug/m3,18,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
541-73-1,"1,3-Dichlorobenzene",ND,ug/m3,16,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
142-28-9,"* 1,3-Dichloropropane",ND,ug/m3,13,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
106-46-7,"1,4-Dichlorobenzene",ND,ug/m3,16,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
123-91-1,"1,4-Dioxane",ND,ug/m3,20,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
78-93-3,2-Butanone,18,ug/m3,8.1,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
591-78-6,* 2-Hexanone,ND,ug/m3,22,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
107-05-1,3-Chloropropene,ND,ug/m3,43,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
108-10-1,4-Methyl-2-pentanone,ND,ug/m3,11,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
67-64-1,Acetone,690,ug/m3,13,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
107-13-1,Acrylonitrile,ND,ug/m3,5.9,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
71-43-2,Benzene,11,ug/m3,8.8,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
100-44-7,enzyl chloride,ND,ug/m3,14,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
75-27-4,romodichloromethane,ND,ug/m3,18,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
75-25-2,romoform,ND,ug/m3,28,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
74-83-9,romomethane,ND,ug/m3,11,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
75-15-0,Carbon disulfide,ND,ug/m3,8.5,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
56-23-5,Carbon tetrachloride,ND,ug/m3,4.3,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
108-90-7,Chlorobenzene,ND,ug/m3,13,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
75-00-3,Chloroethane,ND,ug/m3,7.2,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
67-66-3,Chloroform,3S,ug/m3,13,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
74-87-3,Chloromethane,ND,ug/m3,5.7,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
156-59-2,"cis-1,2-Dichloroethylene",2600,ug/m3,11,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
10061-01-5,"cis-1,3-Dichloropropylene",ND,ug/m3,12,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
110-82-7,Cyclohexane,ND,ug/m3,9.4,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
124-48-1,Dibromochloromethane,ND,ug/m3,23,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
75-71-8,Dichlorodifluoromethane,ND,ug/m3,14,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
141-78-6,* Ethyl acetate,ND,ug/m3,20,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
100-41-4,EthylBenzene,14,ug/m3,12,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
87-68-3,Hexachlorobutadiene,ND,ug/m3,29,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
67-63-0,Isopropanol,ND,ug/m3,13,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
80-62-6,Methyl Methacrylate,ND,ug/m3,11,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
1634-04-4,Methyl tert-butyl ether (MT E),ND,ug/m3,9.9,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
64164,Methylene chloride,ND,ug/m3,19,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
142-82-5,n-Heptane,ND,ug/m3,11,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
110-54-3,n-Hexane,ND,ug/m3,9.7,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
95-47-6,o-Xylene,20,ug/m3,12,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
179601-23-1,p-&m-Xylenes,70,ug/m3,24,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
622-96-8,*p-Ethyltoluene,32,ug/m3,13,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
115-07-1,*Propylene,S1,ug/m3,4.7,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
100-42-5,Styrene,ND,ug/m3,12,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
127-18-4,Tetrachloroethylene,99000,ug/m3,50,293.25,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
109-99-9,* Tetrahydrofuran,ND,ug/m3,16,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
108-88-3,Toluene,37,ug/m3,10,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
156-60-5,"trans-1,2-Dichloroethylene",84,ug/m3,11,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
10061-02-6,"trans-1,3-Dichloropropylene",ND,ug/m3,12,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
65386,Trichloroethylene,1400,ug/m3,3.7,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
75-69-4,Trichlorofluoromethane (Freon 11),ND,ug/m3,15,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
108-05-4,Vinyl acetate,ND,ug/m3,9.6,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
593-60-2,Vinyl bromide,ND,ug/m3,12,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
75-01-4,Vinyl Chloride,ND,ug/m3,7,27.39,SV,York,402 Snediker Avenue,SV-1,03/09/2017,03/14/2017,17CVCP062K
630-20-6,"* 1,1,1,2-Tetrachloroethane",ND,ug/m3,12,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
71-55-6,"1,1,1-Trichloroethane",ND,ug/m3,9.5,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
79-34-5,"1,1,2,2-Tetrachloroethane",ND,ug/m3,12,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
76-13-1,"1,1,2-Trichloro-1,2,2-trifluoroethane (Freon 113)",ND,ug/m3,13,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
79-00-5,"1,1,2-Trichloroethane",ND,ug/m3,9.5,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
75-34-3,"1,1-Dichloroethane",ND,ug/m3,7,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
75-35-4,"1,1-Dichloroethylene",ND,ug/m3,6.9,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
120-82-1,"1,2,4-Trichlorobenzene",ND,ug/m3,13,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
95-63-6,"1,2,4-Trimethylbenzene",9.4,ug/m3,8.5,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
106-93-4,"1,2-Dibromoethane",ND,ug/m3,13,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
95-50-1,"1,2-Dichlorobenzene",ND,ug/m3,10,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
107-06-2,"1,2-Dichloroethane",ND,ug/m3,7,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
78-87-5,"1,2-Dichloropropane",ND,ug/m3,8,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
76-14-2,"1,2-Dichlorotetrafluoroethane",ND,ug/m3,12,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
108-67-8,"1,3,5-Trimethylbenzene",ND,ug/m3,8.5,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
106-99-0,"1,3- utadiene",ND,ug/m3,12,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
541-73-1,"1,3-Dichlorobenzene",ND,ug/m3,10,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
142-28-9,"* 1,3-Dichloropropane",ND,ug/m3,8,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
106-46-7,"1,4-Dichlorobenzene",ND,ug/m3,10,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
123-91-1,"1,4-Dioxane",ND,ug/m3,13,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
78-93-3,2-Butanone,6.2,ug/m3,5.1,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
591-78-6,* 2-Hexanone,ND,ug/m3,14,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
107-05-1,3-Chloropropene,ND,ug/m3,27,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
108-10-1,4-Methyl-2-pentanone,ND,ug/m3,7.1,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
67-64-1,Acetone,300,ug/m3,8.3,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
107-13-1,Acrylonitrile,ND,ug/m3,3.8,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
71-43-2,enzene,ND,ug/m3,5.6,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
100-44-7,enzyl chloride,ND,ug/m3,9,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
75-27-4,romodichloromethane,ND,ug/m3,12,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
75-25-2,romoform,ND,ug/m3,18,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
74-83-9,romomethane,ND,ug/m3,6.7,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
75-15-0,Carbon disulfide,ND,ug/m3,5.4,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
56-23-5,Carbon tetrachloride,ND,ug/m3,2.7,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
108-90-7,Chlorobenzene,ND,ug/m3,8,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
75-00-3,Chloroethane,ND,ug/m3,4.6,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
67-66-3,Chloroform,16,ug/m3,8.5,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
74-87-3,Chloromethane,ND,ug/m3,3.6,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
156-59-2,"cis-1,2-Dichloroethylene",370,ug/m3,6.9,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
10061-01-5,"cis-1,3-Dichloropropylene",ND,ug/m3,7.9,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
110-82-7,Cyclohexane,ND,ug/m3,6,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
124-48-1,Dibromochloromethane,ND,ug/m3,15,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
75-71-8,Dichlorodifluoromethane,ND,ug/m3,8.6,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
141-78-6,* Ethyl acetate,ND,ug/m3,13,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
100-41-4,Ethyl  enzene,ND,ug/m3,7.5,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
87-68-3,Hexachlorobutadiene,ND,ug/m3,19,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
67-63-0,Isopropanol,ND,ug/m3,8.5,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
80-62-6,Methyl Methacrylate,ND,ug/m3,7.1,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
1634-04-4,Methyl tert-butyl ether (MT E),ND,ug/m3,6.3,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
64164,Methylene chloride,ND,ug/m3,12,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
142-82-5,n-Heptane,ND,ug/m3,7.1,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
110-54-3,n-Hexane,ND,ug/m3,6.1,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
95-47-6,o-Xylene,ND,ug/m3,7.5,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
179601-23-1,p-&m-Xylenes,19,ug/m3,15,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
622-96-8,* p-Ethyltoluene,ND,ug/m3,8.5,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
115-07-1,*Propylene,16,ug/m3,3,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
100-42-5,Styrene,ND,ug/m3,7.4,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
127-18-4,Tetrachloroethylene,19000,ug/m3,12,69.52,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
109-99-9,* Tetrahydrofuran,ND,ug/m3,10,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
108-88-3,Toluene,14,ug/m3,6.5,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
156-60-5,"trans-1,2-Dichloroethylene",14,ug/m3,6.9,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
10061-02-6,"trans-1,3-Dichloropropylene",ND,ug/m3,7.9,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
65386,Trichloroethylene,430,ug/m3,2.3,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
75-69-4,Trichlorofluoromethane (Freon 11),ND,ug/m3,9.8,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
108-05-4,Vinyl acetate,ND,ug/m3,6.1,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
593-60-2,Vinyl bromide,ND,ug/m3,7.6,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
63923,VinylChloride,28,ug/m3,4.4,17.38,SV,York,402 Snediker Avenue,SV-2,03/09/2017,03/14/2017,17CVCP062K
630-20-6,"* 1,1,1,2-Tetrachloroethane",ND,ug/m3,23,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
71-55-6,"1,1,1-Trichloroethane",ND,ug/m3,18,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
79-34-5,"1,1,2,2-Tetrachloroethane",ND,ug/m3,23,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
76-13-1,"1,1,2-Trichloro-1,2,2-trifluoroethane (Freon 113)",ND,ug/m3,25,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
79-00-5,"1,1,2-Trichloroethane",ND,ug/m3,18,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
75-34-3,"1,1-Dichloroethane",ND,ug/m3,13,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
75-35-4,"1,1-Dichloroethylene",ND,ug/m3,13,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
120-82-1,"1,2,4-Trichlorobenzene",ND,ug/m3,25,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
95-63-6,"1,2,4-Trimethylbenzene",31,ug/m3,16,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
106-93-4,"1,2-Dibromoethane",ND,ug/m3,25,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
95-50-1,"1,2-Dichlorobenzene",ND,ug/m3,20,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
107-06-2,"1,2-Dichloroethane",ND,ug/m3,13,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
78-87-5,"1,2-Dichloropropane",ND,ug/m3,15,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
76-14-2,"1,2-Dichlorotetrafluoroethane",ND,ug/m3,23,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
108-67-8,"1,3,5-Trimethylbenzene",ND,ug/m3,16,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
106-99-0,"1,3- utadiene",ND,ug/m3,22,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
541-73-1,"1,3-Dichlorobenzene",ND,ug/m3,20,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
142-28-9,"* 1,3-Dichloropropane",ND,ug/m3,15,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
106-46-7,"1,4-Dichlorobenzene",ND,ug/m3,20,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
123-91-1,"1,4-Dioxane",ND,ug/m3,24,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
78-93-3,2-Butanone,14,ug/m3,9.8,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
591-78-6,* 2-Hexanone,ND,ug/m3,27,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
107-05-1,3-Chloropropene,ND,ug/m3,52,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
108-10-1,4-Methyl-2-pentanone,ND,ug/m3,14,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
67-64-1,Acetone,1000,ug/m3,16,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
107-13-1,Acrylonitrile,ND,ug/m3,7.2,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
71-43-2,enzene,ND,ug/m3,11,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
100-44-7,enzyl chloride,ND,ug/m3,17,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
75-27-4,romodichloromethane,ND,ug/m3,22,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
75-25-2,romoform,ND,ug/m3,34,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
74-83-9,romomethane,ND,ug/m3,13,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
75-15-0,Carbon disulfide,ND,ug/m3,10,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
56-23-5,Carbon tetrachloride,ND,ug/m3,5.2,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
108-90-7,Chlorobenzene,ND,ug/m3,15,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
75-00-3,Chloroethane,ND,ug/m3,8.8,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
67-66-3,Chloroform,600,ug/m3,16,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
74-87-3,Chloromethane,ND,ug/m3,6.8,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
156-59-2,"cis-1,2-Dichloroethylene",ND,ug/m3,13,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
10061-01-5,"cis-1,3-Dichloropropylene",ND,ug/m3,15,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
110-82-7,Cyclohexane,ND,ug/m3,11,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
124-48-1,Dibromochloromethane,ND,ug/m3,28,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
75-71-8,Dichlorodifluoromethane,ND,ug/m3,16,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
141-78-6,* Ethyl acetate,ND,ug/m3,24,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
100-41-4,Ethyl  enzene,ND,ug/m3,14,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
87-68-3,Hexachlorobutadiene,ND,ug/m3,35,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
67-63-0,Isopropanol,ND,ug/m3,16,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
80-62-6,Methyl Methacrylate,ND,ug/m3,14,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
1634-04-4,Methyl tert-butyl ether (MT E),ND,ug/m3,12,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
64164,Methylene chloride,ND,ug/m3,23,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
142-82-5,n-Heptane,ND,ug/m3,14,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
110-54-3,n-Hexane,ND,ug/m3,12,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
95-47-6,o-Xylene,19,ug/m3,14,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
179601-23-1,p-&m-Xylenes,6S,ug/m3,29,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
622-96-8,*p-Ethyltoluene,26,ug/m3,16,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
115-07-1,*Propylene,26,ug/m3,5.7,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
100-42-5,Styrene,ND,ug/m3,14,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
127-18-4,Tetrachloroethylene,410,ug/m3,5.6,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
109-99-9,* Tetrahydrofuran,ND,ug/m3,20,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
108-88-3,Toluene,39,ug/m3,13,33.17,SV,York,402 Snediker Avenue,SV-3,03/09/2017,03/14/2017,17CVCP062K
